nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,3.1700e+02,7.2900e+02,3.4123e+01,-1.0064e+06,-1.0064e+06,-1.5811e+00,-inf,1.9434e-01,7.5726e+00,3.2723e+05,3.3016e+03,-2.7068e-01,-2.9208e+00,-3.8744e+00,-1.8475e+00,-1.6536e+00,-2.4232e+00,-1.2826e+00,2.2825e-03,2.3134e-01
2.0000e+03,3.1800e+02,7.3800e+02,3.3902e+01,-1.0052e+06,-1.0052e+06,-1.5860e+00,-inf,1.9440e-01,7.5775e+00,3.2712e+05,3.3342e+03,-2.6063e-01,-1.0032e+00,-3.6244e+00,-1.7838e+00,-1.3295e+00,-6.6069e-01,-1.7855e+00,-5.1072e-01,2.2365e-01
2.0000e+03,3.1900e+02,7.4300e+02,3.3828e+01,-1.0042e+06,-1.0042e+06,-1.5910e+00,-inf,1.9447e-01,7.5825e+00,3.2594e+05,3.3520e+03,-1.3521e-01,-1.7804e+00,-4.2813e+00,-1.9775e+00,-1.4477e+00,-6.4676e-01,-1.7812e+00,-1.3602e+00,2.7569e-01
2.0000e+03,3.2000e+02,7.4500e+02,3.3862e+01,-1.0008e+06,-1.0008e+06,-1.5960e+00,-inf,1.9453e-01,7.5875e+00,3.2491e+05,3.3592e+03,-1.3516e+00,-1.1374e+00,-3.3142e+00,-1.4351e+00,-2.8892e+00,-5.8685e-01,-1.3198e+00,-3.7164e-01,-1.1956e-01
2.0000e+03,3.2100e+02,7.4900e+02,3.3825e+01,-9.9928e+05,-9.9929e+05,-1.6010e+00,-9.9929e+05,1.9460e-01,7.5924e+00,3.2154e+05,3.3734e+03,-1.0412e+00,-4.9185e-01,-3.3385e+00,-1.5544e+00,-1.9839e+00,-5.3393e-01,-1.1476e+00,-4.5598e-01,3.9349e-01
2.0000e+03,3.2200e+02,7.5000e+02,3.3895e+01,-9.9928e+05,-9.9928e+05,-1.6060e+00,-9.9928e+05,1.9092e-01,7.3079e+00,3.2000e+05,3.3770e+03,-7.1523e-01,-2.3090e+00,-3.3395e+00,-2.7460e+00,-2.9790e+00,-7.2444e-01,-1.2522e+00,-6.6757e-01,2.5517e-01
2.0000e+03,3.2300e+02,7.5700e+02,3.3751e+01,-9.9819e+05,-9.9819e+05,-1.6110e+00,-9.9819e+05,1.9472e-01,7.6024e+00,3.1999e+05,3.4019e+03,8.1511e-02,-2.1419e+00,-3.7240e+00,-2.0948e+00,-2.2214e+00,-1.6754e+00,-9.3429e-01,2.5185e-01,2.8627e-02
2.0000e+03,3.2400e+02,7.5800e+02,3.3820e+01,-9.9803e+05,-9.9803e+05,-1.6160e+00,-9.9803e+05,1.9479e-01,7.6074e+00,3.1890e+05,3.4055e+03,-1.4943e+00,-2.7845e+00,-4.0900e+00,-1.3312e+00,-1.3859e+00,-2.0091e+00,-5.0361e-02,-1.1516e+00,-5.6492e-01
2.0000e+03,3.2500e+02,7.6100e+02,3.3819e+01,-9.9771e+05,-9.9772e+05,-1.6210e+00,-9.9772e+05,1.9485e-01,7.6124e+00,3.1874e+05,3.4162e+03,-1.2867e+00,-1.7298e+00,-3.4491e+00,-2.4611e+00,-1.6200e+00,-1.0015e+00,-7.9095e-01,7.2209e-02,-9.1420e-01
2.0000e+03,3.2600e+02,7.6300e+02,3.3853e+01,-9.9679e+05,-9.9680e+05,-1.6259e+00,-9.9680e+05,1.9492e-01,7.6174e+00,3.1843e+05,3.4234e+03,-5.4530e-01,-2.6920e+00,-3.8357e+00,-1.6750e+00,-1.4945e+00,-8.9045e-01,-1.4111e+00,6.1238e-02,-1.0504e+00
2.0000e+03,3.2700e+02,7.6700e+02,3.3816e+01,-9.9611e+05,-9.9612e+05,-1.6309e+00,-9.9612e+05,1.9498e-01,7.6224e+00,3.1751e+05,3.4376e+03,-1.7341e+00,-1.9736e+00,-3.2398e+00,-1.5673e+00,-1.2624e+00,-1.7870e+00,-1.8037e+00,-6.2355e-01,3.9497e-01
2.0000e+03,3.2800e+02,7.7400e+02,3.3676e+01,-9.9518e+05,-9.9518e+05,-1.6359e+00,-9.9518e+05,1.9504e-01,7.6274e+00,3.1683e+05,3.4626e+03,-1.6499e+00,-6.2828e-01,-3.4467e+00,-2.5779e+00,-2.4659e+00,-1.0788e+00,-2.3134e-01,-1.0822e+00,4.5827e-01
2.0000e+03,3.2900e+02,7.8300e+02,3.3469e+01,-9.9513e+05,-9.9513e+05,-1.6409e+00,-9.9513e+05,1.9511e-01,7.6323e+00,3.1589e+05,3.4948e+03,-1.4000e-01,-1.8391e+00,-2.3414e+00,-1.5052e+00,-1.9772e+00,-1.1758e+00,-6.4669e-01,7.0501e-02,-8.5991e-01
2.0000e+03,3.3000e+02,7.8900e+02,3.3367e+01,-9.9507e+05,-9.9508e+05,-1.6459e+00,-9.9508e+05,1.9517e-01,7.6374e+00,3.1584e+05,3.5162e+03,-1.7789e+00,-2.8016e+00,-4.0935e+00,-2.3294e+00,-1.6507e+00,-2.3182e+00,-3.3558e-01,5.2927e-02,-1.3777e+00
2.0000e+03,3.3100e+02,7.9400e+02,3.3300e+01,-9.9484e+05,-9.9485e+05,-1.6509e+00,-9.9485e+05,1.9523e-01,7.6424e+00,3.1579e+05,3.5340e+03,-1.9654e+00,-2.5858e-01,-3.6204e+00,-2.1646e+00,-2.8184e+00,-5.5680e-01,-1.7752e+00,3.1622e-01,3.7296e-01
2.0000e+03,3.3200e+02,7.9600e+02,3.3333e+01,-9.9323e+05,-9.9324e+05,-1.6559e+00,-9.9324e+05,1.9530e-01,7.6473e+00,3.1556e+05,3.5411e+03,-1.0472e+00,-2.3239e+00,-3.6262e+00,-2.0457e+00,-1.9252e+00,-6.5939e-01,-5.7950e-01,-4.2754e-01,-2.1346e-01
2.0000e+03,3.3300e+02,7.9800e+02,3.3367e+01,-9.9313e+05,-9.9314e+05,-1.6609e+00,-9.9314e+05,1.9536e-01,7.6523e+00,3.1395e+05,3.5483e+03,-8.4873e-01,-2.6300e+00,-3.6248e+00,-2.3092e+00,-1.8663e+00,-2.1055e+00,-1.9824e-01,-8.3944e-02,-4.6399e-01
2.0000e+03,3.3400e+02,8.0400e+02,3.3267e+01,-9.9278e+05,-9.9279e+05,-1.6658e+00,-9.9279e+05,1.9543e-01,7.6574e+00,3.1385e+05,3.5697e+03,-3.1368e-01,-2.1918e+00,-3.4187e+00,-1.5645e+00,-1.0796e+00,-1.8621e+00,-3.3147e-01,-2.6288e-01,-9.9878e-01
2.0000e+03,3.3500e+02,8.0500e+02,3.3333e+01,-9.9230e+05,-9.9231e+05,-1.6708e+00,-9.9231e+05,1.9549e-01,7.6623e+00,3.1350e+05,3.5732e+03,-1.8404e+00,-1.5064e+00,-2.8879e+00,-1.8637e+00,-2.6131e+00,-1.0199e+00,-8.6540e-02,-4.6821e-01,-6.3991e-01
2.0000e+03,3.3600e+02,8.0800e+02,3.3333e+01,-9.9204e+05,-9.9205e+05,-1.6758e+00,-9.9205e+05,1.9555e-01,7.6673e+00,3.1302e+05,3.5839e+03,-9.7471e-01,-2.9706e+00,-3.3569e+00,-1.5952e+00,-1.1536e+00,-2.0371e+00,-1.8090e-02,-1.4880e+00,-8.2950e-01
2.0000e+03,3.3700e+02,8.1100e+02,3.3333e+01,-9.9170e+05,-9.9171e+05,-1.6808e+00,-9.9171e+05,1.9562e-01,7.6723e+00,3.1276e+05,3.5946e+03,-2.0589e-02,-1.0171e+00,-2.6452e+00,-1.3501e+00,-1.0696e+00,-6.0059e-01,-8.9643e-01,-1.3149e+00,-1.9138e-02
2.0000e+03,3.3800e+02,8.1600e+02,3.3268e+01,-9.9119e+05,-9.9119e+05,-1.6858e+00,-9.9119e+05,1.9568e-01,7.6772e+00,3.1242e+05,3.6125e+03,1.1076e-01,-2.6740e+00,-3.2186e+00,-2.0655e+00,-1.8995e+00,-1.9525e+00,-1.4110e+00,3.6556e-01,-3.5357e-01
2.0000e+03,3.3900e+02,8.1800e+02,3.3301e+01,-9.8955e+05,-9.8956e+05,-1.6908e+00,-9.8956e+05,1.9574e-01,7.6823e+00,3.1190e+05,3.6197e+03,1.5957e-02,-1.2994e+00,-3.7651e+00,-2.7419e+00,-2.3530e+00,-2.1431e+00,-4.7367e-02,-1.0278e+00,3.5668e-01
2.0000e+03,3.4000e+02,8.2000e+02,3.3333e+01,-9.8784e+05,-9.8785e+05,-1.6958e+00,-9.8785e+05,1.9581e-01,7.6872e+00,3.1027e+05,3.6268e+03,-1.8742e+00,-5.6383e-01,-2.9202e+00,-2.4166e+00,-2.4886e+00,-1.3879e+00,-1.0731e-01,1.6417e-01,-3.1250e-01
2.0000e+03,3.4100e+02,8.3600e+02,3.2915e+01,-9.8756e+05,-9.8757e+05,-1.7008e+00,-9.8757e+05,1.9587e-01,7.6922e+00,3.0856e+05,3.6838e+03,-7.3662e-01,-1.6731e+00,-2.4181e+00,-1.3236e+00,-2.6519e+00,-1.3085e+00,-9.2863e-01,-1.4740e+00,3.8504e-01
2.0000e+03,3.4200e+02,8.4000e+02,3.2885e+01,-9.8715e+05,-9.8715e+05,-1.7057e+00,-9.8715e+05,1.9593e-01,7.6972e+00,3.0828e+05,3.6981e+03,-1.9326e+00,-2.2083e+00,-3.6145e+00,-2.0877e+00,-1.7579e+00,-9.4532e-01,-1.3995e+00,-7.8226e-01,3.8151e-01
2.0000e+03,3.4300e+02,8.4300e+02,3.2886e+01,-9.8543e+05,-9.8544e+05,-1.7107e+00,-9.8544e+05,1.9600e-01,7.7021e+00,3.0787e+05,3.7088e+03,-3.2481e-02,-1.3904e+00,-4.2804e+00,-1.7592e+00,-2.3388e+00,-1.4137e+00,-5.3177e-01,2.6568e-01,-1.3752e+00
2.0000e+03,3.4400e+02,8.4700e+02,3.2856e+01,-9.8467e+05,-9.8467e+05,-1.7157e+00,-9.8467e+05,1.9606e-01,7.7072e+00,3.0615e+05,3.7231e+03,-2.3617e-03,-2.3195e+00,-2.5677e+00,-2.6941e+00,-1.0406e+00,-1.5513e+00,-7.0641e-01,1.7219e-01,-4.8509e-01
2.0000e+03,3.4500e+02,8.6000e+02,3.2547e+01,-9.8419e+05,-9.8420e+05,-1.7207e+00,-9.8420e+05,1.9612e-01,7.7122e+00,3.0538e+05,3.7693e+03,-1.7881e+00,-1.8345e+00,-2.8431e+00,-3.0151e+00,-1.8951e+00,-1.9539e+00,-5.1010e-02,-1.6443e-01,-9.8869e-01
2.0000e+03,3.4600e+02,8.6800e+02,3.2397e+01,-9.8323e+05,-9.8324e+05,-1.7257e+00,-9.8324e+05,1.9619e-01,7.7171e+00,3.0491e+05,3.7979e+03,4.1114e-01,-2.9404e+00,-2.9469e+00,-3.0191e+00,-2.6894e+00,-1.2009e+00,-3.6692e-02,-1.1039e-01,2.3948e-02
2.0000e+03,3.4700e+02,8.7300e+02,3.2339e+01,-9.8293e+05,-9.8294e+05,-1.7307e+00,-9.8294e+05,1.9625e-01,7.7221e+00,3.0395e+05,3.8179e+03,-3.9410e-01,-1.4938e+00,-3.1236e+00,-2.3199e+00,-1.5935e+00,-8.2135e-01,-4.7867e-01,-6.6498e-01,1.5360e-01
2.0000e+03,3.4800e+02,8.7500e+02,3.2372e+01,-9.8182e+05,-9.8183e+05,-1.7357e+00,-9.8183e+05,1.9632e-01,7.7272e+00,3.0365e+05,3.8250e+03,-7.6615e-01,-1.5354e+00,-2.5353e+00,-2.6090e+00,-1.4170e+00,-7.5080e-01,-2.8310e-01,-1.0620e+00,-7.2869e-02
2.0000e+03,3.4900e+02,8.8700e+02,3.2107e+01,-9.8181e+05,-9.8182e+05,-1.7407e+00,-9.8182e+05,1.9636e-01,7.7309e+00,3.0254e+05,3.8678e+03,-1.0424e+00,-4.5214e-01,-4.2060e+00,-3.2143e+00,-1.5667e+00,-1.2395e+00,-4.0708e-01,3.8781e-01,-5.2389e-01
2.0000e+03,3.5000e+02,8.8800e+02,3.2169e+01,-9.8171e+05,-9.8172e+05,-1.7456e+00,-9.8172e+05,1.9644e-01,7.7371e+00,3.0253e+05,3.8714e+03,-1.8081e+00,-1.2379e+00,-2.9652e+00,-3.2027e+00,-2.3358e+00,-1.8308e+00,-8.1784e-01,2.6687e-01,-9.8148e-01
2.0000e+03,3.5100e+02,9.0700e+02,3.1707e+01,-9.8062e+05,-9.8063e+05,-1.7506e+00,-9.8063e+05,1.9651e-01,7.7421e+00,3.0243e+05,3.9391e+03,-1.6119e+00,-3.5078e-01,-3.5624e+00,-2.7344e+00,-2.5164e+00,-7.5730e-01,-1.2658e+00,2.7607e-01,3.9976e-01
2.0000e+03,3.5200e+02,9.1000e+02,3.1712e+01,-9.7978e+05,-9.7979e+05,-1.7556e+00,-9.7979e+05,1.9657e-01,7.7471e+00,3.0134e+05,3.9498e+03,-1.0459e+00,-2.9024e-01,-2.9893e+00,-2.4751e+00,-1.6956e+00,-5.8611e-01,-6.0267e-01,3.8355e-01,5.5062e-02
2.0000e+03,3.5300e+02,9.1400e+02,3.1688e+01,-9.7972e+05,-9.7973e+05,-1.7606e+00,-9.7973e+05,1.9663e-01,7.7521e+00,3.0050e+05,3.9641e+03,-9.8459e-01,-2.6741e+00,-3.1913e+00,-1.8773e+00,-1.4448e+00,-1.6261e+00,-6.3044e-01,1.4143e-01,-1.1375e+00
2.0000e+03,3.5400e+02,9.2300e+02,3.1523e+01,-9.7964e+05,-9.7965e+05,-1.7656e+00,-9.7965e+05,1.9669e-01,7.7570e+00,3.0044e+05,3.9962e+03,-5.0757e-01,-8.0036e-01,-2.3347e+00,-2.9474e+00,-1.4000e+00,-2.1895e+00,-1.2780e+00,4.1015e-01,-1.2397e+00
2.0000e+03,3.5500e+02,9.3100e+02,3.1388e+01,-9.7876e+05,-9.7877e+05,-1.7706e+00,-9.7877e+05,1.9676e-01,7.7620e+00,3.0036e+05,4.0247e+03,-5.6642e-01,-2.3187e+00,-3.3936e+00,-2.9953e+00,-2.8751e+00,-7.6977e-01,-1.5591e+00,1.6408e-01,-1.0248e+00
2.0000e+03,3.5600e+02,9.3400e+02,3.1393e+01,-9.7805e+05,-9.7805e+05,-1.7756e+00,-9.7805e+05,1.9682e-01,7.7671e+00,2.9948e+05,4.0354e+03,-1.2011e+00,-1.4790e+00,-3.1366e+00,-2.6726e+00,-2.0695e+00,-2.4575e+00,-1.2018e+00,2.9757e-01,-8.5951e-01
2.0000e+03,3.5700e+02,9.4100e+02,3.1288e+01,-9.7783e+05,-9.7784e+05,-1.7806e+00,-9.7784e+05,1.9688e-01,7.7720e+00,2.9876e+05,4.0604e+03,-1.4339e+00,-1.9794e+00,-3.1995e+00,-2.0496e+00,-2.9696e+00,-2.0987e+00,-1.1019e+00,2.2551e-01,-3.5373e-01
2.0000e+03,3.5800e+02,9.4500e+02,3.1266e+01,-9.7648e+05,-9.7648e+05,-1.7855e+00,-9.7648e+05,1.9695e-01,7.7770e+00,2.9855e+05,4.0747e+03,-5.2019e-02,-9.2614e-01,-3.0681e+00,-3.0431e+00,-2.8899e+00,-9.2674e-01,-1.1086e+00,3.1789e-01,-1.1009e-01
2.0000e+03,3.5900e+02,9.4900e+02,3.1245e+01,-9.7604e+05,-9.7605e+05,-1.7905e+00,-9.7605e+05,1.9701e-01,7.7820e+00,2.9719e+05,4.0890e+03,3.8378e-01,-2.3739e+00,-4.1465e+00,-1.4264e+00,-1.3284e+00,-5.5476e-01,-3.5365e-01,-1.4338e+00,-3.6101e-01
2.0000e+03,3.6000e+02,9.6200e+02,3.0981e+01,-9.7583e+05,-9.7584e+05,-1.7955e+00,-9.7584e+05,1.9707e-01,7.7869e+00,2.9676e+05,4.1354e+03,-1.6267e+00,-1.3518e+00,-4.2554e+00,-1.7806e+00,-2.5887e+00,-8.1882e-01,-4.5029e-01,-1.1477e+00,2.6912e-01
2.0000e+03,3.6100e+02,9.7000e+02,3.0855e+01,-9.7568e+05,-9.7568e+05,-1.8005e+00,-9.7568e+05,1.9714e-01,7.7920e+00,2.9655e+05,4.1639e+03,4.4969e-02,-5.2219e-01,-2.4395e+00,-1.5911e+00,-2.2550e+00,-6.2363e-01,-1.0380e+00,3.5531e-01,-1.4040e-01
2.0000e+03,3.6200e+02,9.7400e+02,3.0835e+01,-9.7492e+05,-9.7492e+05,-1.8055e+00,-9.7492e+05,1.9720e-01,7.7970e+00,2.9639e+05,4.1783e+03,-5.9915e-01,-2.3277e+00,-3.6896e+00,-1.7474e+00,-1.4606e+00,-8.9660e-01,-9.4166e-02,-1.3249e+00,-3.9962e-01
2.0000e+03,3.6300e+02,9.7800e+02,3.0815e+01,-9.7428e+05,-9.7428e+05,-1.8105e+00,-9.7428e+05,1.9726e-01,7.8019e+00,2.9563e+05,4.1926e+03,-3.1084e-01,-1.0924e+00,-3.1715e+00,-3.2720e+00,-1.7820e+00,-5.2287e-01,-1.5518e+00,-3.2556e-01,1.7012e-01
2.0000e+03,3.6400e+02,9.8800e+02,3.0640e+01,-9.7261e+05,-9.7262e+05,-1.8155e+00,-9.7262e+05,1.9733e-01,7.8069e+00,2.9499e+05,4.2283e+03,-3.0825e-01,-1.2649e+00,-2.7177e+00,-2.8623e+00,-1.5076e+00,-1.5918e+00,-1.1835e+00,3.4529e-01,-1.1986e+00
2.0000e+03,3.6500e+02,9.9400e+02,3.0570e+01,-9.7211e+05,-9.7212e+05,-1.8205e+00,-9.7212e+05,1.9739e-01,7.8120e+00,2.9333e+05,4.2496e+03,-1.8669e+00,-1.9124e+00,-3.5526e+00,-1.3478e+00,-2.0912e+00,-1.9792e+00,-3.4270e-01,4.5498e-02,-9.9880e-01
2.0000e+03,3.6600e+02,1.0020e+03,3.0449e+01,-9.7080e+05,-9.7081e+05,-1.8254e+00,-9.7081e+05,1.9745e-01,7.8169e+00,2.9283e+05,4.2782e+03,4.2647e-01,-2.0120e+00,-2.9844e+00,-1.7458e+00,-1.1090e+00,-1.1638e+00,-1.0990e+00,1.8051e-01,1.4504e-01
2.0000e+03,3.6700e+02,1.0220e+03,3.0033e+01,-9.7016e+05,-9.7016e+05,-1.8304e+00,-9.7016e+05,1.9751e-01,7.8219e+00,2.9152e+05,4.3496e+03,-6.3246e-02,-1.7002e+00,-3.7328e+00,-2.6707e+00,-1.0569e+00,-6.3075e-01,-1.0010e+00,-1.8188e-01,-1.4297e-01
2.0000e+03,3.6800e+02,1.0550e+03,2.9323e+01,-9.6898e+05,-9.6899e+05,-1.8354e+00,-9.6899e+05,1.9758e-01,7.8269e+00,2.9087e+05,4.4673e+03,-8.3638e-01,-1.1324e+00,-3.6177e+00,-1.6855e+00,-2.8432e+00,-1.4192e+00,-1.0671e+00,2.1892e-01,-1.3853e-01
2.0000e+03,3.6900e+02,1.0560e+03,2.9379e+01,-9.6877e+05,-9.6877e+05,-1.8404e+00,-9.6877e+05,1.9764e-01,7.8318e+00,2.8970e+05,4.4711e+03,-1.0687e+00,-2.1243e+00,-3.9618e+00,-1.8676e+00,-1.5746e+00,-1.9818e+00,-3.5331e-02,-2.7635e-01,-6.7549e-01
2.0000e+03,3.7000e+02,1.0570e+03,2.9435e+01,-9.6820e+05,-9.6821e+05,-1.8454e+00,-9.6821e+05,1.9770e-01,7.8369e+00,2.8948e+05,4.4747e+03,2.3338e-01,-1.4300e+00,-3.8112e+00,-1.6717e+00,-1.6057e+00,-1.6808e+00,-1.9886e+00,4.0803e-01,-2.8949e-01
2.0000e+03,3.7100e+02,1.0580e+03,2.9491e+01,-9.6788e+05,-9.6789e+05,-1.8504e+00,-9.6789e+05,1.9777e-01,7.8418e+00,2.8892e+05,4.4783e+03,-1.8362e+00,-2.2006e+00,-2.7136e+00,-1.4480e+00,-2.5919e+00,-5.2305e-01,-3.1664e-01,-8.3530e-01,-8.0086e-01
2.0000e+03,3.7200e+02,1.0590e+03,2.9547e+01,-9.6743e+05,-9.6743e+05,-1.8554e+00,-9.6743e+05,1.9783e-01,7.8468e+00,2.8860e+05,4.4819e+03,-6.8845e-01,-1.9823e+00,-3.8436e+00,-2.2925e+00,-1.1361e+00,-1.3517e+00,-2.0511e-02,-6.4045e-01,-6.6729e-01
2.0000e+03,3.7300e+02,1.0600e+03,2.9603e+01,-9.6617e+05,-9.6618e+05,-1.8604e+00,-9.6618e+05,1.9789e-01,7.8518e+00,2.8814e+05,4.4855e+03,-1.6824e+00,-2.9110e+00,-2.7219e+00,-2.9906e+00,-1.0006e+00,-2.1081e+00,-1.9151e+00,-5.4927e-01,4.4066e-01
2.0000e+03,3.7400e+02,1.0610e+03,2.9659e+01,-9.6521e+05,-9.6522e+05,-1.8653e+00,-9.6522e+05,1.9795e-01,7.8568e+00,2.8689e+05,4.4891e+03,-1.2257e+00,-8.3245e-01,-3.2576e+00,-2.8514e+00,-2.4935e+00,-1.3476e+00,-1.6008e+00,3.5890e-01,-4.5292e-01
2.0000e+03,3.7500e+02,1.0620e+03,2.9715e+01,-9.6518e+05,-9.6518e+05,-1.8703e+00,-9.6518e+05,1.9802e-01,7.8618e+00,2.8593e+05,4.4927e+03,-3.5001e-01,-2.4041e+00,-2.3016e+00,-1.6069e+00,-1.6326e+00,-2.4485e+00,-1.7382e+00,1.1220e-01,1.7564e-01
2.0000e+03,3.7600e+02,1.0630e+03,2.9770e+01,-9.6449e+05,-9.6450e+05,-1.8753e+00,-9.6450e+05,1.9808e-01,7.8668e+00,2.8589e+05,4.4963e+03,-1.2710e+00,-1.8950e+00,-2.9942e+00,-1.5182e+00,-1.4926e+00,-1.0530e+00,-1.6746e-01,-5.9462e-01,-2.1072e-01
2.0000e+03,3.7700e+02,1.0640e+03,2.9826e+01,-9.6408e+05,-9.6408e+05,-1.8803e+00,-9.6408e+05,1.9814e-01,7.8717e+00,2.8521e+05,4.4999e+03,-1.6472e+00,-2.0544e+00,-3.3600e+00,-2.7374e+00,-1.9865e+00,-6.4659e-01,-1.1795e+00,-4.5134e-01,2.0512e-01
2.0000e+03,3.7800e+02,1.0660e+03,2.9858e+01,-9.6336e+05,-9.6337e+05,-1.8853e+00,-9.6337e+05,1.9821e-01,7.8768e+00,2.8479e+05,4.5071e+03,-1.8055e+00,-2.0675e+00,-4.2068e+00,-2.0218e+00,-1.7201e+00,-5.0150e-01,-1.2286e+00,-1.0934e-01,-1.1231e+00
2.0000e+03,3.7900e+02,1.0680e+03,2.9890e+01,-9.6333e+05,-9.6334e+05,-1.8903e+00,-9.6334e+05,1.9827e-01,7.8818e+00,2.8408e+05,4.5144e+03,-7.4736e-01,-1.7503e+00,-2.7262e+00,-1.9362e+00,-1.3267e+00,-8.3884e-01,-2.6584e-01,-1.9291e-01,-1.3700e+00
2.0000e+03,3.8000e+02,1.0690e+03,2.9945e+01,-9.6316e+05,-9.6317e+05,-1.8953e+00,-9.6317e+05,1.9833e-01,7.8867e+00,2.8405e+05,4.5180e+03,4.3427e-01,-1.0980e+00,-4.0938e+00,-3.2632e+00,-1.2891e+00,-1.3545e+00,-2.0161e-01,-4.1705e-02,4.4050e-01
2.0000e+03,3.8100e+02,1.0710e+03,2.9976e+01,-9.6275e+05,-9.6276e+05,-1.9003e+00,-9.6276e+05,1.9839e-01,7.8917e+00,2.8388e+05,4.5252e+03,-9.3394e-02,-2.7746e+00,-2.9492e+00,-2.6688e+00,-2.2672e+00,-1.4616e+00,-3.2424e-01,-1.2835e+00,4.9684e-01
2.0000e+03,3.8200e+02,1.0720e+03,3.0031e+01,-9.5990e+05,-9.5991e+05,-1.9052e+00,-9.5991e+05,1.9846e-01,7.8968e+00,2.8347e+05,4.5288e+03,-1.4466e+00,-9.7040e-01,-3.0168e+00,-1.4395e+00,-1.0536e+00,-2.0100e+00,-4.5188e-02,-1.2686e+00,6.0940e-02
2.0000e+03,3.8300e+02,1.0790e+03,2.9945e+01,-9.5923e+05,-9.5924e+05,-1.9102e+00,-9.5924e+05,1.9852e-01,7.9017e+00,2.8062e+05,4.5540e+03,-4.1177e-01,-6.7053e-01,-3.4585e+00,-2.8509e+00,-1.6004e+00,-7.5258e-01,-1.6461e+00,1.2515e-01,3.4121e-01
2.0000e+03,3.8400e+02,1.0800e+03,3.0000e+01,-9.5869e+05,-9.5870e+05,-1.9152e+00,-9.5870e+05,1.9858e-01,7.9067e+00,2.7995e+05,4.5576e+03,-8.2772e-01,-1.8110e+00,-3.2431e+00,-1.6342e+00,-1.8486e+00,-1.3013e+00,-4.3230e-01,1.1966e-01,-1.2616e+00
2.0000e+03,3.8500e+02,1.0810e+03,3.0055e+01,-9.5868e+05,-9.5869e+05,-1.9202e+00,-9.5869e+05,1.9838e-01,7.8905e+00,2.7941e+05,4.5612e+03,-1.0125e+00,-1.6889e+00,-4.1739e+00,-2.4421e+00,-1.5606e+00,-9.6394e-01,-1.6113e+00,2.2574e-01,-1.4426e+00
2.0000e+03,3.8600e+02,1.0840e+03,3.0062e+01,-9.5835e+05,-9.5836e+05,-1.9252e+00,-9.5836e+05,1.9871e-01,7.9166e+00,2.7940e+05,4.5720e+03,-7.9897e-02,-1.4807e+00,-3.6593e+00,-3.1176e+00,-2.6752e+00,-7.2277e-01,-3.5677e-02,-9.3317e-01,-6.6409e-01
2.0000e+03,3.8700e+02,1.0880e+03,3.0047e+01,-9.5829e+05,-9.5830e+05,-1.9302e+00,-9.5830e+05,1.9877e-01,7.9217e+00,2.7907e+05,4.5864e+03,-1.0210e+00,-2.8123e+00,-2.7867e+00,-2.4493e+00,-2.5461e+00,-1.9088e+00,-1.9872e+00,4.9932e-02,3.0706e-01
2.0000e+03,3.8800e+02,1.0920e+03,3.0031e+01,-9.5792e+05,-9.5792e+05,-1.9352e+00,-9.5792e+05,1.9883e-01,7.9266e+00,2.7901e+05,4.6009e+03,-4.9660e-01,-2.5313e+00,-3.4265e+00,-2.1213e+00,-2.5432e+00,-1.3022e+00,-2.9764e-01,1.1681e-01,-7.3735e-01
2.0000e+03,3.8900e+02,1.0990e+03,2.9946e+01,-9.5785e+05,-9.5786e+05,-1.9402e+00,-9.5786e+05,1.9890e-01,7.9316e+00,2.7863e+05,4.6261e+03,-1.8258e+00,-2.4664e+00,-3.6852e+00,-1.5470e+00,-2.2777e+00,-6.0933e-01,-9.2308e-01,-1.1043e+00,2.0750e-01
2.0000e+03,3.9000e+02,1.1010e+03,2.9977e+01,-9.5743e+05,-9.5744e+05,-1.9451e+00,-9.5744e+05,1.9896e-01,7.9366e+00,2.7857e+05,4.6333e+03,-6.0222e-01,-2.4129e+00,-2.4065e+00,-2.8305e+00,-1.4018e+00,-6.5813e-01,-3.9352e-01,-8.2930e-01,-2.1998e-02
2.0000e+03,3.9100e+02,1.1020e+03,3.0031e+01,-9.5690e+05,-9.5690e+05,-1.9501e+00,-9.5690e+05,1.9902e-01,7.9416e+00,2.7815e+05,4.6370e+03,-1.0811e+00,-2.6681e+00,-3.1559e+00,-2.9310e+00,-1.0061e+00,-6.4170e-01,-2.3929e-01,-7.1574e-01,-1.3428e+00
2.0000e+03,3.9200e+02,1.1030e+03,3.0084e+01,-9.5685e+05,-9.5686e+05,-1.9551e+00,-9.5686e+05,1.9908e-01,7.9466e+00,2.7761e+05,4.6406e+03,-1.9726e+00,-1.8796e+00,-3.2465e+00,-2.0405e+00,-1.2370e+00,-1.2177e+00,-1.9546e+00,-1.0962e-01,2.6930e-01
2.0000e+03,3.9300e+02,1.1050e+03,3.0115e+01,-9.5679e+05,-9.5679e+05,-1.9601e+00,-9.5679e+05,1.9915e-01,7.9516e+00,2.7757e+05,4.6478e+03,-1.7080e+00,-2.6466e+00,-3.7022e+00,-2.3835e+00,-2.0672e+00,-2.4145e+00,-2.8291e-01,-6.7405e-01,3.5493e-01
