niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4
7.8000e+02,2.5000e+01,3.4031e+01,-5.9573e+04,-5.9581e+04,-1.5584e+00,-5.9581e+04,1.3006e-01,8.4662e+00,5.8534e+04,8.0979e+03,4.2427e-02,-8.3587e-01,-1.6861e+00,1.3388e-01,-4.2987e-01,1.6513e+00,1.8635e+00
7.8100e+02,7.0000e+00,3.3971e+01,-5.9475e+04,-5.9483e+04,-1.5604e+00,-5.9483e+04,1.3007e-01,8.4682e+00,5.8455e+04,8.1225e+03,-4.5676e-01,-7.9870e-02,-2.1980e+00,-1.5983e+00,8.6787e-01,7.7788e-01,1.7125e+00
7.8200e+02,1.0000e+00,3.4000e+01,-5.9298e+04,-5.9307e+04,-1.5624e+00,-5.9307e+04,1.3009e-01,8.4702e+00,5.8358e+04,8.1258e+03,-3.4196e-01,-5.9700e-01,-1.3163e+00,-5.1877e-01,-8.4464e-01,8.0481e-01,2.1464e+00
7.8300e+02,2.0000e+00,3.4014e+01,-5.9231e+04,-5.9239e+04,-1.5644e+00,-5.9239e+04,1.3011e-01,8.4722e+00,5.8181e+04,8.1324e+03,-2.1246e-01,-3.5226e-01,-1.4878e+00,-1.2976e+00,6.4985e-01,1.2355e+00,1.5322e+00
7.8400e+02,2.0000e+00,3.4028e+01,-5.8950e+04,-5.8958e+04,-1.5664e+00,-5.8958e+04,1.3012e-01,8.4742e+00,5.8114e+04,8.1389e+03,-4.9264e-01,-2.2962e-01,-2.1051e+00,-6.4749e-01,3.4450e-01,1.8743e+00,1.0604e+00
7.8500e+02,1.0000e+00,3.4056e+01,-5.8707e+04,-5.8716e+04,-1.5684e+00,-5.8716e+04,1.3014e-01,8.4762e+00,5.7832e+04,8.1428e+03,1.2242e-01,-2.6956e-01,-1.5773e+00,1.7939e-02,7.7077e-01,1.4343e+00,1.3839e+00
7.8600e+02,2.0000e+00,3.4070e+01,-5.8621e+04,-5.8629e+04,-1.5704e+00,-5.8629e+04,1.3015e-01,8.4782e+00,5.7590e+04,8.1495e+03,-3.2871e-01,-2.0679e-01,-9.1431e-01,-1.3257e+00,8.5322e-01,1.7920e+00,1.6002e+00
7.8700e+02,2.0000e+00,3.4084e+01,-5.8572e+04,-5.8581e+04,-1.5724e+00,-5.8581e+04,1.3017e-01,8.4802e+00,5.7504e+04,8.1565e+03,-3.8097e-01,-5.2587e-01,-1.5331e+00,-4.7996e-02,-7.7961e-01,1.6547e+00,1.6756e+00
7.8800e+02,1.0000e+00,3.4113e+01,-5.8326e+04,-5.8335e+04,-1.5744e+00,-5.8335e+04,1.3018e-01,8.4822e+00,5.7455e+04,8.1598e+03,-1.1482e-01,-5.5850e-01,-1.2343e+00,-4.5516e-01,5.5979e-01,9.1180e-01,1.6661e+00
7.8900e+02,2.3000e+01,3.3819e+01,-5.8284e+04,-5.8292e+04,-1.5764e+00,-5.8292e+04,1.3020e-01,8.4842e+00,5.7209e+04,8.2398e+03,-4.1160e-01,-9.9563e-01,-1.4240e+00,-6.2790e-01,-5.0810e-01,4.1307e-01,1.7647e+00
7.9000e+02,9.0000e+00,3.3732e+01,-5.8061e+04,-5.8070e+04,-1.5784e+00,-5.8070e+04,1.3021e-01,8.4862e+00,5.7166e+04,8.2712e+03,-2.7404e-01,-2.6644e-01,-2.2115e+00,-9.4900e-02,-1.8579e-01,8.1685e-01,2.2403e+00
7.9100e+02,9.0000e+00,3.3645e+01,-5.7957e+04,-5.7966e+04,-1.5804e+00,-5.7966e+04,1.3023e-01,8.4882e+00,5.6944e+04,8.3023e+03,-2.8615e-01,-2.2339e-01,-1.9587e+00,-4.4456e-01,7.7238e-02,1.9332e+00,1.4591e+00
7.9200e+02,2.0000e+00,3.3659e+01,-5.7573e+04,-5.7582e+04,-1.5824e+00,-5.7582e+04,1.3024e-01,8.4902e+00,5.6840e+04,8.3094e+03,-4.8139e-01,-6.7034e-01,-2.6731e+00,-1.3230e+00,8.3137e-01,1.1147e+00,1.7592e+00
7.9300e+02,7.0000e+00,3.3602e+01,-5.7509e+04,-5.7517e+04,-1.5844e+00,-5.7517e+04,1.3026e-01,8.4922e+00,5.6456e+04,8.3343e+03,-9.3730e-02,-7.0873e-01,-2.5723e+00,-3.6963e-01,-2.0925e-01,1.8745e+00,9.9788e-01
7.9400e+02,7.0000e+00,3.3545e+01,-5.7478e+04,-5.7486e+04,-1.5864e+00,-5.7486e+04,1.3027e-01,8.4942e+00,5.6391e+04,8.3594e+03,-1.7547e-02,-6.1528e-01,-2.4925e+00,1.7427e-01,-5.6870e-01,1.5655e+00,1.1242e+00
7.9500e+02,3.0000e+00,3.3544e+01,-5.7444e+04,-5.7452e+04,-1.5884e+00,-5.7452e+04,1.3029e-01,8.4962e+00,5.6360e+04,8.3698e+03,-4.7108e-01,-3.6015e-01,-1.8509e+00,-2.0696e-01,6.1278e-01,1.6520e+00,1.5883e+00
7.9600e+02,1.0000e+00,3.3572e+01,-5.7192e+04,-5.7200e+04,-1.5904e+00,-5.7200e+04,1.3030e-01,8.4982e+00,5.6326e+04,8.3731e+03,4.8672e-02,-6.0249e-01,-2.5676e+00,-8.8669e-01,8.1611e-01,1.0306e+00,1.5842e+00
7.9700e+02,1.0000e+00,3.3600e+01,-5.7115e+04,-5.7124e+04,-1.5924e+00,-5.7124e+04,1.3032e-01,8.5002e+00,5.6075e+04,8.3764e+03,-1.4899e-01,-2.0977e-01,-9.2041e-01,-2.9330e-01,-8.7187e-01,1.5468e+00,2.1665e+00
7.9800e+02,1.0000e+00,3.3628e+01,-5.7053e+04,-5.7061e+04,-1.5944e+00,-5.7061e+04,1.3034e-01,8.5022e+00,5.5998e+04,8.3805e+03,1.2882e-01,-9.3030e-01,-1.7340e+00,-1.0860e+00,-1.4196e-01,1.4715e+00,2.1070e+00
7.9900e+02,6.0000e+00,3.3586e+01,-5.6755e+04,-5.6763e+04,-1.5964e+00,-5.6763e+04,1.3035e-01,8.5042e+00,5.5935e+04,8.4021e+03,2.2534e-01,-6.4430e-01,-2.3410e+00,-1.9726e-01,-2.0445e-01,1.5029e+00,1.4938e+00
8.0000e+02,2.0000e+00,3.3599e+01,-5.6702e+04,-5.6710e+04,-1.5984e+00,-5.6710e+04,1.3037e-01,8.5062e+00,5.5638e+04,8.4088e+03,-3.4513e-01,-7.9234e-01,-2.5192e+00,-1.2246e+00,-1.3748e-02,1.6161e+00,1.1347e+00
8.0100e+02,2.0000e+00,3.3613e+01,-5.6647e+04,-5.6655e+04,-1.6004e+00,-5.6655e+04,1.3038e-01,8.5082e+00,5.5584e+04,8.4159e+03,-1.7124e-01,-8.4379e-01,-8.7771e-01,-1.3502e+00,8.5606e-01,6.6675e-01,1.5822e+00
8.0200e+02,2.0000e+00,3.3627e+01,-5.6641e+04,-5.6650e+04,-1.6024e+00,-5.6650e+04,1.2991e-01,8.4462e+00,5.5529e+04,8.4236e+03,1.4093e-02,-4.0867e-01,-2.4299e+00,2.1997e-01,4.2909e-01,1.8570e+00,1.6548e+00
8.0300e+02,5.0000e+00,3.3598e+01,-5.6489e+04,-5.6498e+04,-1.6044e+00,-5.6498e+04,1.3041e-01,8.5122e+00,5.5524e+04,8.4406e+03,-1.1018e-01,-2.6005e-01,-2.3342e+00,-9.6249e-02,-3.6998e-01,1.8761e+00,1.8318e+00
8.0400e+02,5.0000e+00,3.3570e+01,-5.6413e+04,-5.6422e+04,-1.6064e+00,-5.6422e+04,1.3043e-01,8.5141e+00,5.5372e+04,8.4582e+03,1.5964e-01,-5.0008e-01,-9.3781e-01,-9.0896e-01,-7.2298e-01,1.3957e+00,1.7353e+00
8.0500e+02,3.0000e+00,3.3570e+01,-5.6259e+04,-5.6268e+04,-1.6084e+00,-5.6268e+04,1.3044e-01,8.5161e+00,5.5296e+04,8.4692e+03,8.7748e-02,-2.8516e-01,-1.4256e+00,-4.6540e-01,-3.4238e-01,1.6419e+00,1.3790e+00
8.0600e+02,7.0000e+00,3.3514e+01,-5.6158e+04,-5.6167e+04,-1.6104e+00,-5.6167e+04,1.3046e-01,8.5181e+00,5.5142e+04,8.4950e+03,8.4755e-02,-1.8196e-02,-1.5228e+00,-5.9392e-01,-4.2825e-01,9.5475e-01,2.3889e+00
8.0700e+02,1.0000e+00,3.3541e+01,-5.6029e+04,-5.6038e+04,-1.6124e+00,-5.6038e+04,1.3047e-01,8.5201e+00,5.5041e+04,8.4983e+03,1.9314e-01,-3.3907e-01,-1.6033e+00,-7.8426e-02,3.9075e-01,6.3546e-01,1.9469e+00
8.0800e+02,9.0000e+00,3.3458e+01,-5.5825e+04,-5.5834e+04,-1.6144e+00,-5.5834e+04,1.3049e-01,8.5221e+00,5.4912e+04,8.5291e+03,-4.3830e-01,-9.3196e-01,-1.7515e+00,-1.1984e+00,-9.2989e-01,1.2585e+00,1.6244e+00
8.0900e+02,1.0000e+00,3.3485e+01,-5.5663e+04,-5.5672e+04,-1.6164e+00,-5.5672e+04,1.3050e-01,8.5241e+00,5.4708e+04,8.5330e+03,-3.2730e-01,-1.0090e-01,-1.3748e+00,-7.2467e-01,-7.7864e-01,1.7408e+00,2.0134e+00
8.1000e+02,1.0000e+00,3.3513e+01,-5.5413e+04,-5.5422e+04,-1.6184e+00,-5.5422e+04,1.3052e-01,8.5261e+00,5.4546e+04,8.5369e+03,-4.8620e-01,-1.3701e-01,-2.5439e+00,-1.2296e+00,8.6121e-01,1.7643e+00,1.4256e+00
8.1100e+02,3.0000e+00,3.3512e+01,-5.5353e+04,-5.5361e+04,-1.6204e+00,-5.5361e+04,1.3053e-01,8.5281e+00,5.4296e+04,8.5484e+03,-7.0909e-02,-7.8683e-01,-1.0254e+00,-1.6016e-01,1.7819e-01,1.6818e+00,1.6800e+00
8.1200e+02,1.0000e+00,3.3540e+01,-5.5312e+04,-5.5321e+04,-1.6224e+00,-5.5321e+04,1.3055e-01,8.5301e+00,5.4235e+04,8.5517e+03,-4.8581e-02,-7.5748e-01,-8.5144e-01,-1.7022e+00,4.8721e-01,8.1717e-01,2.1607e+00
8.1300e+02,3.0000e+00,3.3540e+01,-5.5249e+04,-5.5257e+04,-1.6244e+00,-5.5257e+04,1.3057e-01,8.5321e+00,5.4195e+04,8.5615e+03,1.8216e-01,-6.6208e-01,-1.8221e+00,-9.0829e-01,3.5480e-01,5.6373e-01,2.2609e+00
8.1400e+02,1.8000e+01,3.3333e+01,-5.5234e+04,-5.5243e+04,-1.6264e+00,-5.5243e+04,1.3058e-01,8.5341e+00,5.4131e+04,8.6257e+03,2.3175e-01,-3.8861e-01,-1.6322e+00,-3.2846e-01,-1.4876e-02,3.1529e-01,2.0638e+00
8.1500e+02,5.0000e+00,3.3306e+01,-5.4870e+04,-5.4879e+04,-1.6284e+00,-5.4879e+04,1.3060e-01,8.5361e+00,5.4117e+04,8.6434e+03,-4.3315e-01,-7.9222e-01,-1.1402e+00,-3.2127e-01,7.4765e-02,6.8931e-01,1.7600e+00
8.1600e+02,1.0000e+00,3.3333e+01,-5.4676e+04,-5.4684e+04,-1.6304e+00,-5.4684e+04,1.3061e-01,8.5381e+00,5.3753e+04,8.6473e+03,-4.7414e-01,-7.0701e-01,-2.6817e+00,-1.5393e+00,-5.2190e-01,2.2913e-01,2.1019e+00
8.1700e+02,1.0000e+00,3.3361e+01,-5.4621e+04,-5.4630e+04,-1.6324e+00,-5.4630e+04,1.3063e-01,8.5401e+00,5.3559e+04,8.6511e+03,2.1322e-01,-6.2381e-01,-2.2277e+00,-1.2309e+00,6.0918e-01,1.9667e+00,1.4216e+00
8.1800e+02,3.0000e+00,3.3361e+01,-5.4619e+04,-5.4627e+04,-1.6344e+00,-5.4627e+04,1.2576e-01,7.9153e+00,5.3504e+04,8.6620e+03,-8.8614e-02,-7.0822e-01,-1.1606e+00,-8.2691e-01,7.8950e-01,5.5515e-01,2.1227e+00
8.1900e+02,4.0000e+00,3.3347e+01,-5.4617e+04,-5.4625e+04,-1.6364e+00,-5.4625e+04,1.2428e-01,7.7311e+00,5.3501e+04,8.6751e+03,-4.2280e-01,-4.2476e-01,-2.1338e+00,-4.2530e-02,-9.3003e-01,1.0203e+00,2.1148e+00
8.2000e+02,1.0000e+00,3.3374e+01,-5.4522e+04,-5.4531e+04,-1.6384e+00,-5.4531e+04,1.3067e-01,8.5461e+00,5.3499e+04,8.6790e+03,-4.8783e-01,-4.9943e-01,-1.2134e+00,-1.5101e+00,1.5263e-01,1.6074e+00,1.0671e+00
8.2100e+02,3.0000e+00,3.3374e+01,-5.4132e+04,-5.4141e+04,-1.6404e+00,-5.4141e+04,1.3069e-01,8.5481e+00,5.3405e+04,8.6906e+03,8.0126e-02,-6.5590e-01,-1.9986e+00,-9.7790e-01,-2.7180e-01,1.5224e+00,1.4239e+00
8.2200e+02,4.0000e+00,3.3360e+01,-5.4079e+04,-5.4088e+04,-1.6424e+00,-5.4088e+04,1.3070e-01,8.5501e+00,5.3015e+04,8.7050e+03,-4.7465e-02,-9.1775e-01,-1.3467e+00,-1.5015e+00,-7.2913e-01,1.6672e+00,1.8473e+00
8.2300e+02,1.0000e+00,3.3387e+01,-5.4009e+04,-5.4017e+04,-1.6444e+00,-5.4017e+04,1.3072e-01,8.5521e+00,5.2962e+04,8.7089e+03,-2.6054e-01,-4.2705e-01,-1.8928e+00,-9.0058e-01,2.6585e-01,1.8912e+00,1.1075e+00
8.2400e+02,3.0000e+00,3.3387e+01,-5.3853e+04,-5.3862e+04,-1.6464e+00,-5.3862e+04,1.3073e-01,8.5541e+00,5.2891e+04,8.7187e+03,1.9538e-01,-6.5749e-04,-1.7051e+00,1.0286e-01,-4.8587e-01,1.2919e+00,1.9533e+00
8.2500e+02,3.0000e+00,3.3387e+01,-5.3783e+04,-5.3792e+04,-1.6484e+00,-5.3792e+04,1.3075e-01,8.5561e+00,5.2736e+04,8.7285e+03,-4.2841e-01,-8.7724e-01,-1.2271e+00,-6.5461e-01,2.3909e-01,1.1459e+00,1.6885e+00
8.2600e+02,1.0000e+00,3.3414e+01,-5.3779e+04,-5.3788e+04,-1.6504e+00,-5.3788e+04,1.2893e-01,8.3198e+00,5.2666e+04,8.7318e+03,9.2893e-02,-7.9185e-03,-8.4871e-01,-1.4986e-01,-5.5323e-01,1.3584e+00,1.8917e+00
8.2700e+02,2.0000e+00,3.3428e+01,-5.3373e+04,-5.3381e+04,-1.6523e+00,-5.3381e+04,1.3078e-01,8.5601e+00,5.2662e+04,8.7390e+03,1.9493e-01,-7.6828e-01,-1.2764e+00,-1.1128e+00,-3.1609e-01,1.2788e+00,2.1963e+00
8.2800e+02,1.0000e+01,3.3333e+01,-5.2805e+04,-5.2813e+04,-1.6543e+00,-5.2813e+04,1.3079e-01,8.5621e+00,5.2255e+04,8.7736e+03,-1.6217e-01,-2.2706e-01,-1.1020e+00,-1.6002e+00,7.6410e-01,3.9014e-01,2.2477e+00
8.2900e+02,6.0000e+00,3.3293e+01,-5.2789e+04,-5.2798e+04,-1.6563e+00,-5.2798e+04,1.3081e-01,8.5641e+00,5.1687e+04,8.7950e+03,-4.4680e-01,-4.5999e-01,-1.6591e+00,-3.5688e-01,-1.8752e-01,2.9954e-01,1.8155e+00
8.3000e+02,3.0000e+00,3.3293e+01,-5.2745e+04,-5.2754e+04,-1.6583e+00,-5.2754e+04,1.3082e-01,8.5661e+00,5.1672e+04,8.8054e+03,-2.9551e-01,-7.6435e-02,-2.6341e+00,-1.4516e+00,5.8121e-01,1.9248e+00,1.4817e+00
8.3100e+02,1.0000e+01,3.3200e+01,-5.2673e+04,-5.2682e+04,-1.6603e+00,-5.2682e+04,1.3084e-01,8.5681e+00,5.1628e+04,8.8395e+03,-6.9834e-03,-3.6961e-01,-1.1019e+00,1.8591e-02,8.9772e-02,6.8528e-01,2.2659e+00
8.3200e+02,2.0000e+00,3.3214e+01,-5.2603e+04,-5.2612e+04,-1.6623e+00,-5.2612e+04,1.3086e-01,8.5701e+00,5.1556e+04,8.8466e+03,-3.5939e-01,-7.9090e-01,-1.9626e+00,-4.0465e-01,3.8528e-01,1.6542e-01,2.0508e+00
8.3300e+02,1.0000e+00,3.3240e+01,-5.2594e+04,-5.2603e+04,-1.6643e+00,-5.2603e+04,1.3085e-01,8.5696e+00,5.1486e+04,8.8499e+03,-2.3643e-01,-5.5496e-01,-2.4485e+00,-1.3952e+00,-7.3878e-01,1.3844e+00,1.5495e+00
8.3400e+02,7.0000e+00,3.3187e+01,-5.2431e+04,-5.2440e+04,-1.6663e+00,-5.2440e+04,1.3089e-01,8.5741e+00,5.1477e+04,8.8745e+03,-4.2278e-01,-4.0627e-01,-1.2838e+00,5.7502e-02,-1.2331e-01,1.6305e+00,1.6616e+00
8.3500e+02,6.0000e+00,3.3148e+01,-5.2414e+04,-5.2422e+04,-1.6683e+00,-5.2422e+04,1.3090e-01,8.5761e+00,5.1314e+04,8.8956e+03,-1.2039e-01,-6.1824e-01,-1.8548e+00,-1.7640e-01,-1.1080e+00,1.3598e+00,2.0891e+00
8.3600e+02,3.0000e+00,3.3148e+01,-5.2353e+04,-5.2362e+04,-1.6703e+00,-5.2362e+04,1.3092e-01,8.5781e+00,5.1297e+04,8.9054e+03,-4.5710e-01,-9.0229e-01,-1.7760e+00,-5.7622e-01,-7.0112e-02,1.1405e+00,1.7215e+00
8.3700e+02,1.0000e+00,3.3175e+01,-5.2347e+04,-5.2356e+04,-1.6723e+00,-5.2356e+04,1.3052e-01,8.5264e+00,5.1236e+04,8.9086e+03,-1.5202e-01,-7.1672e-01,-1.3042e+00,-3.5157e-01,-4.2215e-01,1.5753e+00,1.1286e+00
8.3800e+02,1.3000e+01,3.3044e+01,-5.2224e+04,-5.2232e+04,-1.6743e+00,-5.2232e+04,1.3095e-01,8.5821e+00,5.1230e+04,8.9547e+03,1.9604e-01,-9.4509e-01,-1.6251e+00,1.5544e-01,7.0796e-01,1.2204e+00,1.5772e+00
8.3900e+02,3.0000e+00,3.3045e+01,-5.1720e+04,-5.1728e+04,-1.6763e+00,-5.1728e+04,1.3096e-01,8.5841e+00,5.1106e+04,8.9645e+03,1.3441e-01,-5.8152e-01,-1.4220e+00,-1.1267e+00,-8.5502e-01,1.9462e+00,1.6390e+00
8.4000e+02,1.0000e+00,3.3071e+01,-5.1549e+04,-5.1557e+04,-1.6783e+00,-5.1557e+04,1.3098e-01,8.5861e+00,5.0602e+04,8.9679e+03,-7.3074e-02,-5.5252e-01,-8.3794e-01,-6.7344e-01,-4.3078e-01,1.6869e+00,1.9323e+00
8.4100e+02,1.0000e+01,3.2980e+01,-5.1519e+04,-5.1528e+04,-1.6803e+00,-5.1528e+04,1.3099e-01,8.5881e+00,5.0431e+04,9.0029e+03,-2.5497e-01,-1.8205e-01,-1.1665e+00,-7.5037e-01,-1.0584e+00,1.5008e+00,1.5769e+00
8.4200e+02,6.0000e+00,3.2942e+01,-5.1313e+04,-5.1322e+04,-1.6823e+00,-5.1322e+04,1.3101e-01,8.5901e+00,5.0402e+04,9.0244e+03,-2.3639e-01,-4.9332e-01,-1.4824e+00,-1.2319e+00,-1.0864e+00,8.4314e-01,1.8286e+00
8.4300e+02,2.0000e+00,3.2955e+01,-5.1220e+04,-5.1229e+04,-1.6843e+00,-5.1229e+04,1.3102e-01,8.5921e+00,5.0196e+04,9.0310e+03,-1.7195e-01,-9.7767e-01,-1.3720e+00,-1.3526e+00,-2.9319e-01,3.3129e-01,2.1378e+00
8.4400e+02,1.0000e+00,3.2982e+01,-5.1046e+04,-5.1054e+04,-1.6863e+00,-5.1054e+04,1.3104e-01,8.5941e+00,5.0103e+04,9.0348e+03,-4.8423e-01,-6.2266e-01,-2.7126e+00,-2.7802e-01,-1.9583e-01,1.4760e+00,1.6683e+00
8.4500e+02,1.0000e+00,3.3008e+01,-5.1021e+04,-5.1030e+04,-1.6883e+00,-5.1030e+04,1.3105e-01,8.5961e+00,5.0302e+04,9.0386e+03,-6.9927e-02,-8.0533e-01,-1.8599e+00,-1.4291e+00,-9.9886e-01,1.8388e+00,1.3764e+00
8.4600e+02,1.3000e+01,3.2880e+01,-5.0946e+04,-5.0955e+04,-1.6903e+00,-5.0955e+04,1.3107e-01,8.5981e+00,5.0278e+04,9.0859e+03,-3.4404e-01,-9.0891e-01,-1.0266e+00,-1.6790e+00,8.1352e-01,7.6359e-01,1.7561e+00
8.4700e+02,2.0000e+00,3.2893e+01,-5.0922e+04,-5.0930e+04,-1.6923e+00,-5.0930e+04,1.3108e-01,8.6001e+00,5.0203e+04,9.0930e+03,1.5729e-01,-7.5678e-02,-1.5124e+00,-7.4514e-01,-8.8178e-01,2.0343e+00,1.8772e+00
8.4800e+02,8.0000e+00,3.2830e+01,-5.0798e+04,-5.0807e+04,-1.6943e+00,-5.0807e+04,1.3110e-01,8.6021e+00,5.0178e+04,9.1221e+03,9.8490e-02,-3.0359e-01,-1.2615e+00,-1.9733e-01,-1.0142e+00,1.8376e+00,1.9985e+00
8.4900e+02,1.3000e+01,3.2704e+01,-5.0781e+04,-5.0790e+04,-1.6963e+00,-5.0790e+04,1.3111e-01,8.6041e+00,5.0055e+04,9.1677e+03,3.0785e-02,-7.3826e-02,-9.6820e-01,-1.0822e+00,-7.6022e-01,1.6666e+00,2.2144e+00
8.5000e+02,4.0000e+00,3.2692e+01,-5.0764e+04,-5.0772e+04,-1.6983e+00,-5.0772e+04,1.3113e-01,8.6061e+00,5.0038e+04,9.1820e+03,-4.9903e-01,-8.3098e-02,-1.6630e+00,-7.9864e-02,7.2439e-01,1.3443e+00,1.6122e+00
8.5100e+02,5.0000e+00,3.2668e+01,-5.0551e+04,-5.0560e+04,-1.7003e+00,-5.0560e+04,1.3114e-01,8.6081e+00,5.0020e+04,9.1997e+03,-2.3510e-01,-1.9774e-01,-1.5703e+00,-8.4675e-01,-6.0557e-01,1.3592e+00,1.7286e+00
8.5200e+02,8.0000e+00,3.2606e+01,-5.0479e+04,-5.0488e+04,-1.7023e+00,-5.0488e+04,1.3116e-01,8.6101e+00,4.9807e+04,9.2282e+03,3.9502e-02,-4.2351e-01,-1.9005e+00,-1.4384e+00,-4.2003e-01,9.9458e-01,2.2518e+00
8.5300e+02,1.0000e+01,3.2520e+01,-5.0343e+04,-5.0352e+04,-1.7043e+00,-5.0352e+04,1.3118e-01,8.6121e+00,4.9736e+04,9.2620e+03,-4.5412e-01,-4.6488e-01,-1.4431e+00,-6.0840e-01,4.4752e-01,6.4762e-01,1.7465e+00
8.5400e+02,7.0000e+00,3.2471e+01,-5.0281e+04,-5.0290e+04,-1.7063e+00,-5.0290e+04,1.3119e-01,8.6140e+00,4.9600e+04,9.2866e+03,2.0884e-01,-8.6498e-01,-2.1462e+00,-1.0435e-01,3.7906e-01,1.9116e+00,1.0126e+00
8.5500e+02,1.0000e+00,3.2497e+01,-5.0226e+04,-5.0235e+04,-1.7083e+00,-5.0235e+04,1.3121e-01,8.6160e+00,4.9538e+04,9.2904e+03,-1.7147e-01,-9.2893e-01,-1.1338e+00,-1.5559e-03,-8.6149e-01,4.9503e-01,1.8105e+00
8.5600e+02,5.0000e+00,3.2473e+01,-5.0168e+04,-5.0176e+04,-1.7103e+00,-5.0176e+04,1.3122e-01,8.6180e+00,4.9482e+04,9.3080e+03,-4.4462e-01,-6.4207e-01,-1.5269e+00,-1.5430e+00,-1.0189e+00,6.0378e-01,1.7959e+00
8.5700e+02,4.0000e+00,3.2462e+01,-5.0122e+04,-5.0131e+04,-1.7123e+00,-5.0131e+04,1.3124e-01,8.6200e+00,4.9424e+04,9.3235e+03,-4.6108e-01,-6.8972e-01,-1.0672e+00,-1.4587e+00,5.7998e-01,2.3232e-01,1.7543e+00
8.5800e+02,1.0000e+01,3.2377e+01,-4.9614e+04,-4.9622e+04,-1.7143e+00,-4.9622e+04,1.3125e-01,8.6220e+00,4.9379e+04,9.3584e+03,1.6280e-01,-4.2291e-01,-1.7159e+00,-4.4664e-01,-6.0407e-01,2.0650e+00,9.6183e-01
8.5900e+02,8.0000e+00,3.2318e+01,-4.9607e+04,-4.9615e+04,-1.7163e+00,-4.9615e+04,1.3114e-01,8.6077e+00,4.8870e+04,9.3858e+03,-1.8441e-01,-8.5152e-01,-2.6330e+00,-1.6650e+00,1.7391e-02,1.5301e+00,1.2601e+00
8.6000e+02,3.0000e+00,3.2319e+01,-4.9442e+04,-4.9451e+04,-1.7183e+00,-4.9451e+04,1.3128e-01,8.6260e+00,4.8863e+04,9.3963e+03,-3.6400e-01,-1.8069e-01,-9.9597e-01,-1.2053e+00,-7.1954e-01,7.1789e-01,1.9007e+00
8.6100e+02,4.0000e+00,3.2308e+01,-4.9439e+04,-4.9448e+04,-1.7203e+00,-4.9448e+04,1.2879e-01,8.3015e+00,4.8699e+04,9.4099e+03,-1.0643e-01,-4.0415e-01,-2.0335e+00,-1.4564e-02,-1.0584e+00,1.3654e+00,2.1446e+00
8.6200e+02,1.0000e+00,3.2333e+01,-4.9437e+04,-4.9446e+04,-1.7223e+00,-4.9446e+04,1.2609e-01,7.9567e+00,4.8696e+04,9.4132e+03,6.4013e-02,-7.5633e-03,-1.1618e+00,-1.4196e+00,3.5542e-01,2.5679e-01,2.3811e+00
8.6300e+02,3.0000e+00,3.2334e+01,-4.9377e+04,-4.9386e+04,-1.7243e+00,-4.9386e+04,1.3133e-01,8.6320e+00,4.8693e+04,9.4241e+03,-8.7593e-02,-6.8882e-01,-2.3407e+00,1.9858e-01,-9.2236e-01,9.7368e-01,2.1093e+00
8.6400e+02,9.0000e+00,3.2263e+01,-4.9273e+04,-4.9281e+04,-1.7263e+00,-4.9281e+04,1.3134e-01,8.6340e+00,4.8634e+04,9.4548e+03,8.3719e-02,-5.9188e-01,-9.2349e-01,-1.4577e+00,1.7877e-01,7.8578e-01,1.8838e+00
8.6500e+02,1.0000e+01,3.2180e+01,-4.9071e+04,-4.9079e+04,-1.7283e+00,-4.9079e+04,1.3136e-01,8.6360e+00,4.8529e+04,9.4903e+03,2.6873e-02,-8.0524e-01,-2.7361e+00,-6.7532e-01,2.2134e-01,1.2891e+00,2.1092e+00
8.6600e+02,4.0000e+00,3.2169e+01,-4.9023e+04,-4.9032e+04,-1.7303e+00,-4.9032e+04,1.3137e-01,8.6380e+00,4.8327e+04,9.5045e+03,-6.1535e-02,-5.3562e-01,-2.0987e+00,-6.1489e-01,-9.3571e-01,1.6895e+00,1.9574e+00
8.6700e+02,1.0000e+01,3.2087e+01,-4.8832e+04,-4.8840e+04,-1.7323e+00,-4.8840e+04,1.3139e-01,8.6400e+00,4.8280e+04,9.5400e+03,-1.1772e-01,-3.5392e-01,-2.3066e+00,-9.3047e-01,-5.3914e-01,1.0193e+00,1.8800e+00
8.6800e+02,2.0000e+00,3.2101e+01,-4.8781e+04,-4.8790e+04,-1.7343e+00,-4.8790e+04,1.3140e-01,8.6420e+00,4.8088e+04,9.5471e+03,-1.7797e-01,-3.1456e-01,-2.2368e+00,-1.3438e+00,5.1730e-01,1.1492e+00,1.7225e+00
8.6900e+02,5.0000e+00,3.2078e+01,-4.8763e+04,-4.8771e+04,-1.7363e+00,-4.8771e+04,1.3142e-01,8.6440e+00,4.8038e+04,9.5651e+03,1.1263e-01,-3.6080e-01,-7.9477e-01,-2.9812e-01,-1.6400e-01,1.5585e+00,2.1628e+00
8.7000e+02,5.0000e+00,3.2056e+01,-4.8470e+04,-4.8479e+04,-1.7383e+00,-4.8479e+04,1.3143e-01,8.6460e+00,4.8019e+04,9.5828e+03,-1.6636e-01,-8.7833e-02,-1.3280e+00,-1.0389e+00,2.0565e-01,7.7145e-01,1.9520e+00
