# Imag Gmag-Imag
# F814W F475W-F814W
# Vega apparent mags
# Bulge region extracted by Charlie
25.00800 1.58640
24.81110 1.64347
24.83930 1.73052
24.73904 2.00867
24.84765 1.89097
24.91261 1.82123
25.22513 1.68039
25.35624 1.61574
25.30056 1.65857
25.22187 1.62823
25.17346 1.62422
25.20132 1.66526
25.20125 1.66810
25.09689 1.69127
25.00483 1.75040
24.86586 1.78701
24.59390 1.87876
24.35630 1.98242
24.33494 1.79280
24.63338 1.63357
24.86793 1.59752
24.92366 1.70003
25.11233 1.67682
25.13594 1.65947
25.17254 1.62479
25.18645 1.56223
25.07682 1.63155
25.14761 1.68169
25.14592 1.79922
25.19119 1.76315
25.17631 1.72027
25.07013 1.75750
25.12788 1.73687
25.18710 1.65718
25.17251 1.65085
25.23217 1.66178
25.15723 1.65914
24.95224 1.76912
24.97071 1.82483
25.05569 1.74534
24.93805 1.67319
24.80684 1.71738
24.91208 1.72258
25.06378 1.71739
25.12912 1.74799
25.10175 1.90951
25.08801 1.91845
25.06454 1.88123
25.08223 1.84073
25.13625 1.75530
25.14639 1.67403
25.05554 1.60804
24.94223 1.67349
24.99835 1.65457
25.13799 1.69004
25.12934 1.70578
24.85220 1.87190
24.80139 1.88171
25.12268 1.66536
25.24726 1.64788
25.18748 1.67285
25.16369 1.75175
25.12194 1.74482
24.97646 1.68553
24.87085 1.66817
25.01580 1.70513
25.09894 1.79148
25.10226 1.83018
25.05619 1.80225
25.09788 1.74279
25.13916 1.70469
25.16132 1.66120
25.11044 1.64805
25.02228 1.69723
25.06909 1.75169
25.13082 1.80205
25.15945 1.75519
25.22100 1.65781
25.17866 1.64898
24.91604 1.77046
24.76518 1.71861
24.92554 1.62819
25.04864 1.69969
25.02771 1.72889
24.95538 1.81204
24.75697 1.84656
24.73748 1.64020
24.72895 1.55095
24.76530 1.62824
24.92112 1.72463
24.90632 1.79489
24.84479 1.81354
24.92359 1.75501
24.88550 1.72123
24.86601 1.64831
24.82158 1.70655
24.82001 1.80004
24.69540 1.86410
24.51649 1.85490
24.49145 1.92840
24.70029 1.90420
24.74747 1.93065
24.50556 1.91686
24.56430 1.87559
24.25152 2.19442
23.98419 2.25421
24.35328 1.99202
24.76041 1.82556
24.98107 1.84142
24.97862 1.79320
24.81718 1.80227
24.87984 1.80657
24.87411 1.90277
24.82422 1.94190
24.75649 1.90089
24.76022 1.82882
24.49510 2.12423
24.12651 2.23915
23.24680 2.58162
22.98091 2.58908
23.79991 2.31495
24.69369 1.92581
24.93096 1.81183
24.96106 1.68109
24.72048 1.55695
24.58933 1.47958
24.78774 1.53681
24.95577 1.65944
24.92381 1.65781
24.69703 1.62410
24.75870 1.56287
24.95637 1.59269
25.05239 1.65227
24.98629 1.76335
24.72552 1.82672
24.28410 1.87453
23.83442 1.97030
24.16042 1.96568
24.60995 2.07672
24.26141 2.43670
23.85678 2.70796
24.31782 2.34802
24.88964 1.85399
24.91319 1.72418
24.95323 1.63796
25.07947 1.72457
25.13364 1.75683
24.59709 2.25412
25.03282 1.81551
25.09662 1.77001
25.01224 1.70960
24.78455 1.73592
24.80055 1.65483
24.83784 1.64194
24.89499 1.61916
25.19354 1.59763
25.33221 1.61944
25.32536 1.63534
25.23501 1.73390
25.04288 1.70238
24.90335 1.72884
24.94707 1.75043
24.90625 1.81637
24.94503 1.84409
25.11680 1.79576
25.04746 1.82305
24.89281 1.76541
24.63674 1.86158
24.36580 1.98091
23.99211 2.45334
23.81288 2.83446
24.37077 2.33277
24.87443 1.83919
24.91042 1.81007
24.95450 1.79904
25.17632 1.72116
25.17438 1.73490
25.12612 1.72072
25.19651 1.68526
25.12467 1.71626
25.06182 1.72224
25.04607 1.79752
24.95950 1.75437
24.87387 1.76469
24.72269 1.93786
24.39457 2.25484
23.94661 2.47264
23.21452 2.87899
23.23312 2.85939
24.05691 2.45217
24.47245 2.05243
24.51719 1.92134
24.74808 1.88502
24.84571 1.85111
24.55251 1.98543
24.54671 1.95554
24.77928 1.78490
24.83389 1.84498
24.68742 1.93848
24.31903 2.16380
23.90155 2.50636
24.26908 2.30954
24.71735 1.87010
24.81462 1.83772
24.98758 1.77020
25.04271 1.78543
24.92006 1.83614
24.77320 1.82457
24.62802 1.86299
24.57392 1.86657
24.73276 1.84246
24.62968 2.06657
24.64200 2.14241
24.43527 2.36128
23.98686 2.75580
24.27465 2.54324
24.71962 2.07692
24.70771 1.93704
24.55837 1.97114
24.46144 2.04038
24.07655 2.40306
24.05803 2.42146
24.66925 1.98299
25.08182 1.72627
25.08755 1.67251
24.89580 1.77213
24.96676 1.76885
25.05911 1.69344
25.09489 1.68567
25.09272 1.74368
25.24297 1.63798
25.29210 1.59733
25.25764 1.59670
25.11317 1.60914
24.98638 1.65347
25.12127 1.64957
25.21936 1.67410
25.12947 1.67895
25.06345 1.64442
24.82475 1.80830
24.66495 1.82883
24.43664 1.89100
24.07724 2.03342
24.44727 1.81325
24.79969 1.76852
25.04310 1.68990
25.19710 1.59248
25.07840 1.64328
25.09050 1.57426
25.03152 1.56461
25.01865 1.60898
25.17960 1.62852
25.23510 1.72888
25.25985 1.72803
25.12407 1.75319
24.91788 1.84003
25.11044 1.71512
25.15094 1.67794
25.14710 1.66116
25.25838 1.63048
25.17456 1.62793
25.06956 1.65778
25.13600 1.61284
25.08492 1.58556
24.93892 1.63359
24.95936 1.65060
25.09495 1.68857
25.18830 1.73658
25.20009 1.76520
25.22823 1.76179
25.18544 1.74550
25.09025 1.68312
25.10736 1.65301
25.20455 1.61083
25.14421 1.64739
25.02679 1.62806
25.02279 1.62527
24.95022 1.73141
25.07792 1.73160
25.10747 1.72747
25.05870 1.74243
25.07162 1.66728
25.15170 1.64603
25.21239 1.55255
25.04730 1.67505
25.05313 1.70788
24.90013 1.82407
24.82359 1.73347
24.80325 1.77996
25.08183 1.67162
25.23749 1.71805
25.18494 1.72761
25.06670 1.68141
24.94090 1.73072
25.04479 1.71913
25.17316 1.68760
25.11803 1.72841
24.96357 1.78121
25.00279 1.79480
24.99165 1.77124
25.05156 1.70253
25.13253 1.63473
25.14179 1.62184
25.03889 1.67236
24.88760 1.66651
24.86353 1.71903
25.11049 1.68857
25.14961 1.74673
25.13278 1.75031
25.00634 1.79711
24.77998 1.76006
24.53234 1.77971
24.53109 1.78228
24.89969 1.71910
24.96804 1.72964
24.99134 1.76442
25.08454 1.74743
25.03427 1.69297
24.86053 1.67022
24.81501 1.75676
24.89309 1.80779
24.81240 1.86354
24.73226 1.86011
24.73319 1.90539
24.71530 1.88427
24.62432 1.91601
24.33088 2.09493
24.40544 2.00840
24.23228 2.15832
23.96265 2.25104
24.09129 2.09714
24.55909 1.90590
24.96891 1.82859
25.07238 1.77458
25.02334 1.86754
25.12567 1.83299
25.09443 1.86526
25.02672 1.80713
24.95757 1.74942
24.87508 1.82420
24.60714 2.07170
24.28033 2.19464
23.73759 2.54571
23.54503 2.68567
24.16005 2.26602
24.71179 1.88112
24.84276 1.80400
24.79580 1.80018
24.49080 1.77728
24.26070 1.76292
24.56823 1.70980
24.94424 1.71967
24.88619 1.71267
24.69493 1.72374
24.80315 1.67966
24.98926 1.64867
25.08803 1.66996
25.03856 1.79019
24.70589 1.91642
24.31109 1.96694
23.80385 2.23595
24.15631 2.17902
24.66458 2.10995
24.54984 2.28002
24.23018 2.51768
24.46432 2.14571
24.73874 1.76625
24.78842 1.67731
24.86850 1.69721
25.12097 1.69294
25.21678 1.66967
24.77538 1.76332
24.81923 1.67698
24.93478 1.62942
25.14060 1.63467
25.19980 1.68611
25.15769 1.73730
25.00480 1.83019
24.65757 1.91271
24.47647 1.95211
24.50617 1.93936
24.73978 1.78695
25.05700 1.73611
25.19528 1.79065
25.09557 1.75074
24.83741 1.74125
24.54667 1.82236
24.46760 1.96303
24.36089 2.20975
24.23079 2.33888
24.57581 2.02478
24.91389 1.82087
24.97486 1.83749
24.97736 1.79179
25.05193 1.61200
25.09490 1.62545
25.08122 1.67583
25.21137 1.66914
25.13299 1.76152
24.97553 1.85772
24.78542 1.95749
24.69912 1.95095
24.74641 1.88036
24.71055 1.90843
24.48265 2.16038
24.19239 2.39400
23.73501 2.82969
23.73468 2.86945
24.31524 2.38162
24.63336 2.12916
24.74834 1.95849
24.90230 1.83959
25.00463 1.82035
24.97643 1.80509
24.91478 1.74411
24.82041 1.69570
24.82582 1.76800
24.70163 1.94008
24.29848 2.17990
24.12807 2.26208
24.52037 1.95942
24.77299 1.79769
24.89807 1.74960
25.03086 1.69842
25.10772 1.68973
25.09836 1.72880
24.98864 1.79506
24.89534 1.79369
24.76155 1.81711
24.86713 1.81433
24.90387 1.86742
24.84474 1.92449
24.76959 1.95852
24.56211 2.19152
24.70504 2.12329
24.88623 1.87761
24.77503 1.80048
24.60696 1.90906
24.46733 2.11137
24.00243 2.51339
23.94870 2.55178
24.55613 2.05467
25.06847 1.72760
25.14458 1.68293
25.11987 1.73372
25.10269 1.70424
24.98738 1.64738
25.00338 1.55938
25.12282 1.54337
25.16046 1.59348
25.13693 1.63051
25.10440 1.61220
24.94988 1.70741
24.90325 1.71914
25.10240 1.71949
25.26153 1.67687
25.14161 1.65901
25.03580 1.62666
24.90926 1.73324
24.78534 1.83185
24.57281 2.01867
24.25238 2.28573
24.65616 2.01294
25.01681 1.81718
25.14896 1.65867
25.09001 1.57910
24.98598 1.61815
25.05241 1.59645
24.83903 1.70713
24.89445 1.68983
25.19939 1.64168
25.26786 1.67136
25.29202 1.70028
25.15702 1.75390
24.93598 1.90841
25.13675 1.74106
25.13310 1.76687
25.13529 1.77581
25.26931 1.71419
25.18945 1.68939
25.05755 1.62774
24.97068 1.53515
24.86996 1.50278
24.90045 1.51563
24.96910 1.57857
25.11398 1.65907
25.15660 1.68254
25.05642 1.66751
25.10579 1.60268
25.14285 1.68202
25.01540 1.72961
25.07508 1.63402
25.16808 1.55655
25.11550 1.60488
24.99341 1.68863
25.02574 1.69306
24.99389 1.72635
24.93150 1.70606
24.97962 1.72777
24.96896 1.76043
25.00472 1.80161
25.13811 1.67196
25.08185 1.63808
24.94354 1.79945
24.90179 1.84936
24.50061 2.17595
24.59896 2.04077
24.90006 1.84217
25.12217 1.74794
25.20172 1.73845
25.07963 1.69568
24.85221 1.66458
24.65508 1.79734
24.91538 1.72243
25.18198 1.65848
25.13740 1.74453
24.99504 1.86436
24.79118 1.88654
24.55071 1.86554
24.75298 1.70420
24.99252 1.66911
25.10034 1.65767
25.10175 1.63739
24.95683 1.74794
24.97011 1.80530
25.20077 1.69984
25.26571 1.72707
25.20807 1.72967
25.10826 1.75043
24.90933 1.81879
24.56096 1.91715
24.61929 1.83565
24.95973 1.69239
25.02823 1.68770
25.05263 1.66400
25.19202 1.65132
25.18785 1.63894
25.03303 1.70851
25.01788 1.83466
25.04868 1.81712
25.00313 1.77056
24.89396 1.78174
24.66659 1.87503
24.45445 1.89272
24.24856 1.96588
24.22315 2.00715
24.39975 2.00142
24.44199 1.93936
24.29474 2.06684
24.16759 2.19275
24.55832 2.02904
24.91116 1.81204
24.96134 1.73283
25.15133 1.67610
25.23864 1.73180
25.12591 1.77637
24.98553 1.70660
24.86094 1.65616
24.91800 1.72039
24.83782 1.86652
24.56518 1.96949
24.51481 1.96046
24.57477 1.92605
24.64239 1.83849
24.58640 1.81245
24.54737 1.85124
24.64247 1.86171
24.58258 1.88253
24.46738 2.04016
24.72811 1.91453
25.02667 1.76846
24.92078 1.72213
24.81433 1.66721
24.93651 1.63054
25.07655 1.64900
25.16839 1.68585
25.11721 1.73590
24.81470 1.92146
24.64450 1.95961
24.35971 2.19073
24.58285 2.06261
24.81966 1.93382
24.90061 1.88521
24.84224 1.88984
24.62634 1.86939
24.56400 1.75543
24.65251 1.61309
24.81246 1.62990
25.06668 1.65044
25.12716 1.65832
25.09018 1.74304
24.98279 1.85357
24.74089 1.97118
24.27876 2.24790
24.11874 2.25049
24.05602 2.28152
24.32854 2.01805
24.95680 1.74444
25.19047 1.76136
25.13997 1.71746
24.78106 1.80367
24.49287 1.92061
24.58455 1.92116
24.69609 1.85019
24.55529 1.80876
24.63601 1.72953
24.88251 1.74923
25.00676 1.72791
24.88615 1.70555
24.71013 1.59228
24.82842 1.60312
24.96783 1.73275
25.18427 1.71409
25.08809 1.84375
24.82525 2.07480
24.49974 2.23517
24.31420 2.23911
24.38425 2.07893
24.56542 1.96630
24.61041 1.97960
24.55579 2.14518
24.49456 2.17465
24.44077 2.16015
24.51710 2.02871
24.70292 1.96840
24.84302 1.85991
24.94098 1.74434
25.12548 1.70169
25.15075 1.70377
25.00623 1.75302
24.76615 1.77516
24.75670 1.77200
24.82983 1.88428
24.61382 2.07529
24.52478 2.02573
24.55964 1.78883
24.70968 1.65561
24.89492 1.63549
25.03037 1.66034
25.05961 1.71324
25.13766 1.75319
25.12627 1.76403
25.05898 1.76882
24.92408 1.81830
24.99940 1.75742
25.07064 1.66880
24.99582 1.66840
24.93106 1.68181
24.93517 1.73537
24.94258 1.79296
24.88447 1.75737
24.78509 1.76329
24.73960 1.79405
24.67117 1.92677
24.46777 2.08772
24.41066 2.04690
24.73404 1.77076
25.10754 1.72216
25.22234 1.70820
25.24804 1.69172
25.11770 1.73298
24.85329 1.70676
24.75046 1.61101
24.91967 1.54963
24.96414 1.59582
24.94270 1.65346
24.94428 1.70783
24.81009 1.81412
24.92015 1.71906
25.13265 1.68141
25.25489 1.60984
25.10345 1.70417
24.97009 1.68181
24.91425 1.64682
24.90854 1.65175
24.98311 1.75432
25.02556 1.79322
25.10395 1.74380
25.20084 1.63502
25.13199 1.61871
24.90340 1.64070
24.85684 1.63183
25.01708 1.61959
24.93488 1.77743
25.01083 1.79954
25.24269 1.61658
25.26799 1.62735
25.30955 1.65688
25.25185 1.72613
25.09092 1.77564
25.19677 1.72025
25.20859 1.74252
25.24230 1.73531
25.29824 1.65408
25.24281 1.66450
25.09668 1.66025
24.87364 1.68761
24.76583 1.72006
24.82477 1.63076
24.87771 1.64455
25.03917 1.67902
24.93508 1.72618
24.60975 1.80897
24.73146 1.62769
24.99207 1.54865
25.05723 1.67337
25.10962 1.66751
25.03866 1.68675
24.98748 1.66593
24.93293 1.71298
24.95850 1.68987
24.81767 1.73589
24.61116 1.74085
24.62849 1.84125
24.71364 1.88765
24.97770 1.87870
25.15607 1.72476
24.99610 1.73772
24.95432 1.80003
24.86856 1.90524
24.41868 2.32087
24.61804 2.18954
25.05882 1.81823
25.15620 1.75458
25.13645 1.61584
24.91043 1.62613
24.66585 1.63474
24.60195 1.75995
24.88741 1.67964
25.12481 1.60732
25.10178 1.65301
24.97841 1.75920
24.59771 1.99404
24.21397 2.15051
24.45839 1.92087
24.86838 1.74489
25.04339 1.73280
25.07304 1.64683
25.04201 1.72305
25.18684 1.72963
25.25397 1.70034
25.25292 1.64007
25.23536 1.57483
25.13591 1.67304
25.07349 1.75227
24.77963 1.93424
24.78892 1.84464
24.99531 1.67988
25.06951 1.66763
25.04377 1.64965
25.18809 1.60425
25.25810 1.62828
25.22312 1.70822
25.24010 1.72211
25.16230 1.79744
25.02491 1.86823
24.76100 1.87489
24.30189 1.99396
24.03899 2.00489
23.61613 2.20850
23.72090 2.05910
24.26745 1.97201
24.54663 1.97155
24.60008 2.06167
24.54370 2.10635
24.66555 1.90425
24.78856 1.79981
24.75757 1.78232
25.04141 1.66212
25.15799 1.76499
25.05951 1.72501
24.82809 1.70003
24.57482 1.76639
24.76933 1.67423
24.90072 1.73294
24.71262 1.84078
24.58301 1.90102
24.60177 1.91081
24.60661 1.82974
24.32532 1.98751
24.23269 2.06507
24.38986 2.02339
24.42718 1.95102
24.74796 1.88533
25.04686 1.85370
25.11902 1.73821
24.99940 1.67149
24.79993 1.66221
24.91040 1.63135
25.12209 1.65479
25.21454 1.65477
25.15119 1.68504
24.96771 1.81412
24.80287 1.85517
24.79593 1.83091
24.77475 1.82808
24.82027 1.77131
24.95538 1.75575
24.94997 1.83773
24.74268 1.92373
24.62459 1.90435
24.63027 1.83653
24.80215 1.71734
24.99835 1.68475
25.01130 1.65986
24.25717 2.23286
24.19985 2.33626
24.42416 2.14656
24.96807 1.80995
25.17953 1.73457
25.19271 1.68418
25.00561 1.80531
24.83863 1.95283
24.86334 1.89550
24.83951 1.80829
24.48806 1.90204
24.43948 1.80637
24.71164 1.76771
24.81946 1.78480
24.70102 1.72573
24.39948 1.70729
24.63664 1.63912
24.97118 1.68222
25.11829 1.74578
24.93543 1.93962
24.62666 2.22424
24.10403 2.53778
23.71687 2.64616
23.78243 2.43888
24.29436 2.14059
24.61041 2.07061
24.67421 2.10945
24.55927 2.09947
24.27305 2.05920
24.01534 2.04534
24.18195 1.95470
24.64129 1.82480
24.82977 1.81057
25.09953 1.69266
25.17471 1.73842
25.00639 1.78742
24.70267 1.86602
24.64459 1.87113
24.81650 1.91830
24.89129 1.88950
24.80993 1.83552
24.43707 1.95421
24.45153 1.83452
24.74151 1.73794
24.99547 1.67554
25.03263 1.73595
25.13066 1.69756
25.16437 1.69737
25.10607 1.65532
24.93477 1.71615
24.98459 1.72968
25.05276 1.70809
25.02532 1.65272
24.93897 1.61617
24.86135 1.67736
24.82922 1.74795
24.66946 1.77570
24.74287 1.73195
24.91422 1.73830
24.91836 1.82290
24.82554 1.80856
24.65878 1.77753
24.81331 1.69779
25.16673 1.68090
25.29942 1.68053
25.21857 1.73260
25.05328 1.69780
24.65999 1.74158
24.50394 1.72310
24.70775 1.63381
24.75676 1.63741
24.56969 1.75935
24.69470 1.67658
24.70186 1.82324
24.85934 1.76800
25.12618 1.70259
25.15970 1.61144
25.05983 1.65197
24.90785 1.63821
24.72759 1.65616
24.78276 1.60702
24.97390 1.68896
25.11582 1.63886
25.13355 1.59520
25.15904 1.57366
25.09043 1.62616
24.90370 1.65367
24.81441 1.63005
24.96703 1.62683
25.13583 1.68289
25.19349 1.66872
25.17712 1.59866
25.19226 1.57600
25.32972 1.60330
25.32884 1.67895
25.17942 1.72100
25.15064 1.67390
25.20088 1.63439
25.23124 1.62846
25.19471 1.61230
25.20029 1.67369
25.16820 1.69592
25.00849 1.77126
24.94374 1.69434
24.84489 1.66759
24.83664 1.72373
24.96306 1.78252
24.80562 1.90782
24.40333 2.02678
24.49798 1.85031
24.80433 1.66890
25.07179 1.63140
25.10352 1.70027
24.94236 1.76881
24.81884 1.67327
24.76862 1.66579
24.74860 1.78584
24.50880 1.98483
24.33638 1.91734
24.16138 2.11849
24.32605 2.12601
24.91797 1.90371
25.14592 1.73746
24.94403 1.77804
24.92889 1.82152
24.97565 1.86461
24.79351 2.03639
24.91192 1.96825
25.10482 1.79937
25.10298 1.70777
25.00369 1.56300
24.85174 1.69197
24.69187 1.78790
24.69495 1.79434
24.93181 1.66752
25.05177 1.63885
25.01445 1.57642
24.87303 1.72124
24.65308 1.90712
24.39054 2.26748
24.51284 2.12532
24.83936 1.85231
24.97433 1.78677
24.97312 1.71860
24.96345 1.75320
25.17785 1.72502
25.11870 1.77549
25.02953 1.65955
25.02002 1.60616
25.02668 1.67558
25.18127 1.68822
25.08898 1.73898
24.99787 1.72988
25.00353 1.71651
25.05491 1.71120
25.10767 1.68797
25.22474 1.63130
25.29257 1.62294
25.32171 1.66538
25.25360 1.70124
25.13386 1.76640
24.94415 1.89706
24.55941 2.02837
23.88945 2.26211
23.62542 2.25579
23.28477 2.53956
23.41612 2.44017
24.13789 2.14716
24.67535 1.91604
24.84471 1.89352
24.77831 1.89585
24.61787 1.82065
24.66648 1.75949
24.62909 1.84348
24.93031 1.71879
25.07825 1.77751
24.97656 1.74525
24.74051 1.82506
24.51573 1.85729
24.64463 1.67060
24.77601 1.58766
24.66682 1.73955
24.59675 1.84222
24.63900 1.86160
24.60801 1.84265
24.39600 2.02776
24.33572 2.09712
24.19612 2.21332
23.95890 2.26468
24.45815 2.07839
25.01791 1.82610
25.04401 1.77260
24.91979 1.73959
24.72789 1.75733
24.88191 1.69346
25.14988 1.66497
25.14593 1.69017
25.03205 1.69226
24.87174 1.74556
24.67230 1.79229
24.64112 1.84627
24.61470 1.96847
24.77551 1.88243
25.01494 1.73614
25.06863 1.71788
25.05114 1.77359
24.99039 1.85050
24.94461 1.82422
24.97991 1.75236
24.98527 1.73514
24.89596 1.68867
25.19382 1.69194
25.18169 1.68842
25.16728 1.72357
25.06492 1.80926
24.94789 1.81387
24.48996 2.04366
24.31769 1.98841
24.56174 1.95876
24.59708 2.01436
24.64961 1.92084
24.49599 1.96068
24.72235 1.82200
25.04207 1.64381
25.03043 1.71936
24.74796 1.98500
24.47832 2.25983
23.81297 2.77764
23.41360 2.96710
23.53872 2.79093
24.05950 2.47132
24.31682 2.41809
24.56691 2.19452
24.42039 2.14355
23.95931 2.21434
23.47083 2.40105
23.59400 2.28356
24.39949 1.92219
24.80457 1.84396
25.03082 1.78978
25.10717 1.79619
24.91173 1.90925
24.59250 2.05103
24.43207 2.12913
24.57360 2.07015
24.83275 1.95416
24.93251 1.83725
24.73073 1.92748
24.66572 1.95665
24.76597 1.84201
24.90613 1.73172
24.96430 1.79351
25.06088 1.75131
25.05222 1.69171
24.91611 1.67216
24.78610 1.73634
24.88577 1.74866
25.02788 1.73836
24.99332 1.68351
24.82624 1.59824
24.63776 1.65272
24.62157 1.73806
24.28692 2.00620
24.53545 1.90320
25.00919 1.69766
25.11245 1.74631
24.99610 1.77225
24.74187 1.83332
24.88238 1.73839
25.19969 1.65222
25.25875 1.67708
25.10916 1.72548
24.95833 1.72956
24.53047 1.88722
24.41496 1.82302
24.64858 1.75760
24.71385 1.78907
24.34402 1.99053
24.45974 1.81730
24.56030 1.86484
24.70943 1.80383
25.13064 1.62619
25.07467 1.64217
24.91120 1.73155
24.76777 1.72780
24.54383 1.80456
24.63074 1.75449
24.89516 1.68752
24.94270 1.61684
25.08023 1.46857
25.13862 1.49515
25.08165 1.61426
24.94256 1.54197
24.79904 1.52036
24.95713 1.51892
25.20200 1.61378
25.21847 1.58001
25.09143 1.60131
25.12064 1.61710
25.30160 1.55752
25.34961 1.61011
25.13934 1.66474
25.01536 1.62145
25.06595 1.63502
25.07186 1.65671
24.98943 1.69947
25.04028 1.70779
25.16673 1.63192
25.07236 1.65962
24.91891 1.60064
24.77256 1.70826
24.84918 1.78625
24.99881 1.85662
24.91461 1.93025
24.53428 2.00265
24.56414 1.88821
24.82533 1.74900
25.08132 1.66877
25.03587 1.82422
24.86736 1.73359
24.40736 1.77758
24.29762 1.70680
24.60135 1.84074
24.51316 2.12006
24.30919 2.16392
23.91779 2.36937
24.20100 2.25919
24.87099 1.95200
25.04325 1.73082
24.91009 1.78044
24.92819 1.82956
24.99542 1.87856
25.00248 1.87857
25.00909 1.85742
25.01996 1.74585
24.96118 1.74772
24.86863 1.72119
24.85714 1.77034
24.78429 1.81557
24.70817 1.80484
24.92149 1.65499
24.99158 1.62676
24.92382 1.58610
24.86798 1.66025
24.85850 1.78982
24.91575 1.93055
24.83080 2.04830
24.87900 1.93758
24.86670 1.85053
24.76833 1.83125
24.77417 1.83717
25.07158 1.73122
24.92358 1.80924
24.79500 1.78103
24.79923 1.74798
24.88474 1.77161
25.13333 1.66215
25.10390 1.65469
24.99049 1.68471
24.87803 1.68405
24.91071 1.56035
25.08787 1.57136
25.22484 1.62771
25.31148 1.65081
25.33478 1.61395
25.18846 1.70987
25.03641 1.80280
24.86617 2.00589
24.46407 2.17360
23.78348 2.45839
23.61530 2.42693
23.63073 2.58147
23.82537 2.52857
24.39028 2.08366
24.75853 1.79826
24.85240 1.79264
24.83617 1.84418
24.62196 1.87923
24.55937 1.85707
24.48507 1.94602
24.78094 1.80132
25.02363 1.68211
24.90420 1.70141
24.74379 1.75023
24.65994 1.79121
24.64023 1.72797
24.63430 1.74645
24.53624 1.82951
24.62776 1.81661
24.69095 1.83016
24.63226 1.78301
24.59772 1.73334
24.56645 1.78482
24.37736 2.13498
24.14454 2.39639
24.55813 2.13794
24.98107 1.82711
24.97247 1.76787
24.92157 1.76457
24.87748 1.78002
24.99364 1.66362
25.13139 1.66250
25.07418 1.69895
24.91357 1.73432
24.65337 1.79529
24.48061 1.85327
24.34727 2.03819
24.36086 2.18969
24.78724 1.90884
24.99175 1.69499
25.04303 1.64874
25.13561 1.63684
25.18780 1.69393
25.10464 1.60593
25.04895 1.60490
25.02198 1.67614
24.87642 1.77840
25.07893 1.88380
24.80180 2.05402
24.64064 2.16165
24.72861 2.10328
24.61879 2.13938
24.72450 1.92992
24.78177 1.88823
24.87991 1.81073
25.06115 1.66688
25.02232 1.72377
24.75828 1.96418
24.57629 2.17603
24.10556 2.60929
23.82795 2.79435
23.98661 2.59936
24.13562 2.52619
24.13608 2.63743
24.48927 2.27064
24.37956 2.29632
24.02965 2.43980
23.63199 2.65241
23.69817 2.60069
24.47282 2.11485
24.89780 1.93130
25.04170 1.85264
25.00498 1.82785
24.80087 1.96921
24.48504 2.17865
23.98851 2.49293
24.02637 2.40505
24.64625 1.89096
